"","owner","name","date","version","version_ext","V1","V2","V3","calculated_ver"
"328","angular","angular",2015-12-02,"archive/1201-closevoid",NA,NA,NA,NA,NA
"329","angular","angular",2015-12-01,"archive/1120-reqP",NA,NA,NA,NA,NA
"330","angular","angular",2015-12-01,"archive/presubmit-vsavkin-pr-5417",NA,NA,NA,NA,NA
"331","angular","angular",2015-12-01,"2.0.0-alpha.47","2.0.0","2","0","0",2e+06
"332","angular","angular",2015-11-18,"archive/htmlparser",NA,NA,NA,NA,NA
"333","angular","angular",2015-11-16,"archive/0929-doc",NA,NA,NA,NA,NA
"334","angular","angular",2015-11-11,"2.0.0-alpha.46","2.0.0","2","0","0",2e+06
"335","angular","angular",2015-11-10,"builds-dart-f2beef5",NA,NA,NA,NA,NA
"336","angular","angular",2015-11-10,"builds-js-f2beef5",NA,NA,NA,NA,NA
"337","angular","angular",2015-11-10,"build-sha-f2beef5",NA,NA,NA,NA,NA
"338","angular","angular",2015-11-09,"archive/1008-listw",NA,NA,NA,NA,NA
"339","angular","angular",2015-11-05,"archive/1105-cd",NA,NA,NA,NA,NA
"340","angular","angular",2015-11-05,"archive/1015-cd",NA,NA,NA,NA,NA
"341","angular","angular",2015-10-29,"2.0.0-alpha.45","2.0.0","2","0","0",2e+06
"342","angular","angular",2015-10-15,"2.0.0-alpha.44","2.0.0","2","0","0",2e+06
"343","angular","angular",2015-10-13,"2.0.0-alpha.42","2.0.0","2","0","0",2e+06
"344","angular","angular",2015-10-13,"2.0.0-alpha.41","2.0.0","2","0","0",2e+06
"345","angular","angular",2015-10-09,"2.0.0-alpha.40","2.0.0","2","0","0",2e+06
"346","angular","angular",2015-10-06,"2.0.0-alpha.39","2.0.0","2","0","0",2e+06
"347","angular","angular",2015-10-03,"2.0.0-alpha.38","2.0.0","2","0","0",2e+06
"348","angular","angular",2015-09-09,"2.0.0-alpha.37","2.0.0","2","0","0",2e+06
"349","angular","angular",2015-08-31,"2.0.0-alpha.36","2.0.0","2","0","0",2e+06
"350","angular","angular",2015-08-18,"2.0.0-alpha.35","2.0.0","2","0","0",2e+06
"351","angular","angular",2015-08-05,"2.0.0-alpha.34","2.0.0","2","0","0",2e+06
"352","angular","angular",2015-07-29,"2.0.0-alpha.33","2.0.0","2","0","0",2e+06
"353","angular","angular",2015-07-21,"2.0.0-alpha.32","2.0.0","2","0","0",2e+06
"354","angular","angular",2015-07-14,"2.0.0-alpha.31","2.0.0","2","0","0",2e+06
"355","angular","angular",2015-07-08,"2.0.0-alpha.30","2.0.0","2","0","0",2e+06
"356","angular","angular",2015-07-01,"2.0.0-alpha.29","2.0.0","2","0","0",2e+06
"357","angular","angular",2015-06-24,"2.0.0-alpha.28","2.0.0","2","0","0",2e+06
"358","angular","angular",2015-06-17,"2.0.0-alpha.27","2.0.0","2","0","0",2e+06
"359","angular","angular",2015-06-04,"2.0.0-alpha.26","2.0.0","2","0","0",2e+06
"360","angular","angular",2015-05-22,"2.0.0-alpha.25","2.0.0","2","0","0",2e+06
"361","angular","angular",2015-05-19,"2.0.0-alpha.24","2.0.0","2","0","0",2e+06
"362","angular","angular",2015-05-12,"2.0.0-alpha.23","2.0.0","2","0","0",2e+06
"363","angular","angular",2015-05-07,"2.0.0-alpha.22","2.0.0","2","0","0",2e+06
"364","angular","angular",2015-04-28,"2.0.0-alpha.21","2.0.0","2","0","0",2e+06
"365","angular","angular",2015-04-21,"2.0.0-alpha.20","2.0.0","2","0","0",2e+06
"366","angular","angular",2015-04-13,"2.0.0-alpha.19","2.0.0","2","0","0",2e+06
"367","angular","angular",2015-03-28,"2.0.0-alpha.18","2.0.0","2","0","0",2e+06
"368","angular","angular",2015-03-27,"2.0.0-alpha.17","2.0.0","2","0","0",2e+06
"369","angular","angular",2015-03-26,"2.0.0-alpha.16","2.0.0","2","0","0",2e+06
"370","angular","angular",2015-03-24,"2.0.0-alpha.15","2.0.0","2","0","0",2e+06
"371","angular","angular",2015-03-24,"2.0.0-alpha.14","2.0.0","2","0","0",2e+06
"372","angular","angular",2015-03-23,"starting",NA,NA,NA,NA,NA
"373","angular","angular",2015-03-14,"2.0.0-alpha.13","2.0.0","2","0","0",2e+06
"374","jashkenas","backbone",2016-04-05,"1.3.3","1.3.3","1","3","3",1003003
"375","jashkenas","backbone",2016-03-12,"1.3.2","1.3.2","1","3","2",1003002
"376","jashkenas","backbone",2016-03-04,"1.3.1","1.3.1","1","3","1",1003001
"377","jashkenas","backbone",2016-03-04,"1.3.0","1.3.0","1","3","0",1003000
"378","jashkenas","backbone",2016-03-04,"v1.3.0","1.3.0","1","3","0",1003000
"379","jashkenas","backbone",2015-09-03,"1.2.3","1.2.3","1","2","3",1002003
"380","jashkenas","backbone",2015-08-19,"1.2.2","1.2.2","1","2","2",1002002
"381","jashkenas","backbone",2015-06-04,"1.2.1","1.2.1","1","2","1",1002001
"382","jashkenas","backbone",2015-05-13,"1.2.0","1.2.0","1","2","0",1002000
"383","jashkenas","backbone",2014-02-20,"1.1.2","1.1.2","1","1","2",1001002
"384","jashkenas","backbone",2014-02-13,"1.1.1","1.1.1","1","1","1",1001001
"385","jashkenas","backbone",2013-10-11,"1.1.0","1.1.0","1","1","0",1001000
"386","jashkenas","backbone",2013-03-20,"1.0.0","1.0.0","1","0","0",1e+06
"387","jashkenas","backbone",2013-01-15,"0.9.10","0.9.10","0","9","10",9010
"388","jashkenas","backbone",2012-12-13,"0.9.9","0.9.9","0","9","9",9009
"389","jashkenas","backbone",2012-03-21,"0.9.2","0.9.2","0","9","2",9002
"390","jashkenas","backbone",2012-02-02,"0.9.1","0.9.1","0","9","1",9001
"391","jashkenas","backbone",2012-01-30,"0.9.0","0.9.0","0","9","0",9000
"392","jashkenas","backbone",2011-08-09,"0.5.3","0.5.3","0","5","3",5003
"393","jashkenas","backbone",2011-07-26,"0.5.2","0.5.2","0","5","2",5002
"394","jashkenas","backbone",2011-07-05,"0.5.1","0.5.1","0","5","1",5001
"395","jashkenas","backbone",2011-07-01,"0.5.0","0.5.0","0","5","0",5000
"396","jashkenas","backbone",2010-12-01,"0.3.3","0.3.3","0","3","3",3003
"397","jashkenas","backbone",2010-11-23,"0.3.2","0.3.2","0","3","2",3002
"398","jashkenas","backbone",2010-11-15,"0.3.1","0.3.1","0","3","1",3001
"399","jashkenas","backbone",2010-11-09,"0.3.0","0.3.0","0","3","0",3000
"400","jashkenas","backbone",2010-10-25,"0.2.0","0.2.0","0","2","0",2000
"401","jashkenas","backbone",2010-10-19,"0.1.2","0.1.2","0","1","2",1002
"402","jashkenas","backbone",2010-10-14,"0.1.1","0.1.1","0","1","1",1001
"403","jashkenas","backbone",2010-10-13,"0.1.0","0.1.0","0","1","0",1000
"404","webpack","webpack",2017-06-07,"v3.0.0-rc.1","3.0.0","3","0","0",3e+06
"405","webpack","webpack",2017-06-05,"v3.0.0-rc.0","3.0.0","3","0","0",3e+06
"406","webpack","webpack",2017-05-25,"v2.6.1","2.6.1","2","6","1",2006001
"407","webpack","webpack",2017-05-22,"v2.6.0","2.6.0","2","6","0",2006000
"408","webpack","webpack",2017-05-06,"v2.5.1","2.5.1","2","5","1",2005001
"409","webpack","webpack",2017-05-04,"v2.5.0","2.5.0","2","5","0",2005000
"410","webpack","webpack",2017-04-14,"v2.4.1","2.4.1","2","4","1",2004001
"411","webpack","webpack",2017-04-14,"v2.4.0","2.4.0","2","4","0",2004000
"412","webpack","webpack",2017-04-13,"v1.15.0","1.15.0","1","15","0",1015000
"413","webpack","webpack",2017-04-03,"v2.3.3","2.3.3","2","3","3",2003003
"414","webpack","webpack",2017-03-25,"v2.3.2","2.3.2","2","3","2",2003002
"415","webpack","webpack",2017-03-22,"v2.3.1","2.3.1","2","3","1",2003001
"416","webpack","webpack",2017-03-21,"v2.3.0","2.3.0","2","3","0",2003000
"417","webpack","webpack",2017-01-30,"v2.2.1","2.2.1","2","2","1",2002001
"418","webpack","webpack",2017-01-17,"v2.2.0","2.2.0","2","2","0",2002000
"419","webpack","webpack",2017-01-17,"v2.2.0-rc.8","2.2.0","2","2","0",2002000
"420","webpack","webpack",2017-01-16,"v2.2.0-rc.7","2.2.0","2","2","0",2002000
"421","webpack","webpack",2017-01-16,"v2.2.0-rc.6","2.2.0","2","2","0",2002000
"422","webpack","webpack",2017-01-15,"v2.2.0-rc.5","2.2.0","2","2","0",2002000
"423","webpack","webpack",2017-01-11,"v2.2.0-rc.4","2.2.0","2","2","0",2002000
"424","webpack","webpack",2016-12-28,"v2.2.0-rc.3","2.2.0","2","2","0",2002000
"425","webpack","webpack",2016-12-22,"v2.2.0-rc.2","2.2.0","2","2","0",2002000
"426","webpack","webpack",2016-12-17,"v2.2.0-rc.1","2.2.0","2","2","0",2002000
"427","webpack","webpack",2016-12-14,"v2.2.0-rc.0","2.2.0","2","2","0",2002000
"428","webpack","webpack",2016-12-13,"v2.1.0-beta.28","2.1.0","2","1","0",2001000
"429","webpack","webpack",2016-12-07,"v1.14.0","1.14.0","1","14","0",1014000
"430","webpack","webpack",2016-11-15,"v2.1.0-beta.27","2.1.0","2","1","0",2001000
"431","webpack","webpack",2016-11-14,"v2.1.0-beta.26","2.1.0","2","1","0",2001000
"432","webpack","webpack",2016-10-26,"v1.13.3","1.13.3","1","13","3",1013003
"433","webpack","webpack",2016-09-21,"v2.1.0-beta.25","2.1.0","2","1","0",2001000
"434","webpack","webpack",2016-09-20,"v2.1.0-beta.24","2.1.0","2","1","0",2001000
"435","webpack","webpack",2016-09-19,"v2.1.0-beta.23","2.1.0","2","1","0",2001000
"436","webpack","webpack",2016-09-07,"v2.1.0-beta.22","2.1.0","2","1","0",2001000
"437","webpack","webpack",2016-08-18,"v1.13.2","1.13.2","1","13","2",1013002
"438","webpack","webpack",2016-08-17,"v2.1.0-beta.21","2.1.0","2","1","0",2001000
"439","webpack","webpack",2016-07-20,"v2.1.0-beta.20","2.1.0","2","1","0",2001000
"440","webpack","webpack",2016-07-17,"v2.1.0-beta.19","2.1.0","2","1","0",2001000
"441","webpack","webpack",2016-07-15,"v2.1.0-beta.18","2.1.0","2","1","0",2001000
"442","webpack","webpack",2016-07-13,"v2.1.0-beta.17","2.1.0","2","1","0",2001000
"443","webpack","webpack",2016-07-13,"v2.1.0-beta.16","2.1.0","2","1","0",2001000
"444","webpack","webpack",2016-06-28,"v2.1.0-beta.15","2.1.0","2","1","0",2001000
"445","webpack","webpack",2016-06-24,"v2.1.0-beta.14","2.1.0","2","1","0",2001000
"446","webpack","webpack",2016-06-07,"v2.1.0-beta.13","2.1.0","2","1","0",2001000
"447","webpack","webpack",2016-06-05,"v2.1.0-beta.12","2.1.0","2","1","0",2001000
"448","webpack","webpack",2016-06-05,"v2.1.0-beta.11","2.1.0","2","1","0",2001000
"449","webpack","webpack",2016-06-05,"v2.1.0-beta.10","2.1.0","2","1","0",2001000
"450","webpack","webpack",2016-06-04,"v2.1.0-beta.9","2.1.0","2","1","0",2001000
"451","webpack","webpack",2016-05-29,"v2.1.0-beta.8","2.1.0","2","1","0",2001000
"452","webpack","webpack",2016-05-20,"v1.13.1","1.13.1","1","13","1",1013001
"453","webpack","webpack",2016-05-06,"v2.1.0-beta.7","2.1.0","2","1","0",2001000
"454","webpack","webpack",2016-04-21,"v2.1.0-beta.6","2.1.0","2","1","0",2001000
"455","webpack","webpack",2016-04-15,"v1.13.0","1.13.0","1","13","0",1013000
"456","webpack","webpack",2016-04-10,"v1.12.15","1.12.15","1","12","15",1012015
"457","webpack","webpack",2016-04-10,"v2.1.0-beta.5","2.1.0","2","1","0",2001000
"458","webpack","webpack",2016-02-24,"v2.1.0-beta.4","2.1.0","2","1","0",2001000
"459","webpack","webpack",2016-02-22,"v2.1.0-beta.3","2.1.0","2","1","0",2001000
"460","webpack","webpack",2016-02-22,"v1.12.14","1.12.14","1","12","14",1012014
"461","webpack","webpack",2016-02-22,"v2.1.0-beta.2","2.1.0","2","1","0",2001000
"462","webpack","webpack",2016-02-22,"v2.1.0-beta.1","2.1.0","2","1","0",2001000
"463","webpack","webpack",2016-02-22,"v2.1.0-beta.0","2.1.0","2","1","0",2001000
"464","webpack","webpack",2016-02-04,"v1.12.13","1.12.13","1","12","13",1012013
"465","webpack","webpack",2016-02-04,"v2.0.7-beta","2.0.7","2","0","7",2000007
"466","webpack","webpack",2016-01-30,"v2.0.6-beta","2.0.6","2","0","6",2000006
"467","webpack","webpack",2016-01-26,"v2.0.5-beta","2.0.5","2","0","5",2000005
"468","webpack","webpack",2016-01-23,"v1.12.12","1.12.12","1","12","12",1012012
"469","webpack","webpack",2016-01-21,"v2.0.4-beta","2.0.4","2","0","4",2000004
"470","webpack","webpack",2016-01-21,"v2.0.3-beta","2.0.3","2","0","3",2000003
"471","webpack","webpack",2016-01-11,"v1.12.11","1.12.11","1","12","11",1012011
"472","webpack","webpack",2016-01-06,"v1.12.10","1.12.10","1","12","10",1012010
"473","webpack","webpack",2015-12-22,"v2.0.2-beta","2.0.2","2","0","2",2000002
"474","webpack","webpack",2015-11-24,"v2.0.1-beta","2.0.1","2","0","1",2000001
"475","webpack","webpack",2015-11-24,"v1.12.9","1.12.9","1","12","9",1012009
"476","webpack","webpack",2015-11-20,"v1.12.8","1.12.8","1","12","8",1012008
"477","webpack","webpack",2015-11-20,"v1.12.7","1.12.7","1","12","7",1012007
"478","webpack","webpack",2015-11-14,"v1.12.6","1.12.6","1","12","6",1012006
"479","webpack","webpack",2015-11-13,"v1.12.5","1.12.5","1","12","5",1012005
"480","webpack","webpack",2015-11-10,"v1.12.4","1.12.4","1","12","4",1012004
"481","webpack","webpack",2015-11-06,"v1.12.3","1.12.3","1","12","3",1012003
"482","webpack","webpack",2015-11-01,"v2.0.0-beta","2.0.0","2","0","0",2e+06
"483","webpack","webpack",2015-09-16,"v1.12.2","1.12.2","1","12","2",1012002
"484","webpack","webpack",2015-09-03,"v1.12.1","1.12.1","1","12","1",1012001
"485","webpack","webpack",2015-08-25,"v1.12.0","1.12.0","1","12","0",1012000
"486","webpack","webpack",2015-08-06,"v1.11.0","1.11.0","1","11","0",1011000
"487","webpack","webpack",2015-07-23,"v1.10.5","1.10.5","1","10","5",1010005
"488","webpack","webpack",2015-07-23,"v1.10.4","1.10.4","1","10","4",1010004
"489","webpack","webpack",2015-07-22,"v1.10.3","1.10.3","1","10","3",1010003
"490","webpack","webpack",2015-07-22,"v1.10.2","1.10.2","1","10","2",1010002
"491","webpack","webpack",2015-07-02,"v1.10.1","1.10.1","1","10","1",1010001
"492","webpack","webpack",2015-06-27,"v1.10.0","1.10.0","1","10","0",1010000
"493","webpack","webpack",2015-06-27,"v1.9.13","1.9.13","1","9","13",1009013
"494","webpack","webpack",2015-06-24,"v1.9.12","1.9.12","1","9","12",1009012
"495","webpack","webpack",2015-06-14,"v1.9.11","1.9.11","1","9","11",1009011
"496","webpack","webpack",2015-05-25,"v1.9.10","1.9.10","1","9","10",1009010
"497","webpack","webpack",2015-05-24,"v1.9.9","1.9.9","1","9","9",1009009
"498","webpack","webpack",2015-05-21,"v1.9.8","1.9.8","1","9","8",1009008
"499","webpack","webpack",2015-05-17,"v1.9.7","1.9.7","1","9","7",1009007
"500","webpack","webpack",2015-05-15,"v1.9.6","1.9.6","1","9","6",1009006
"501","webpack","webpack",2015-05-12,"v1.9.5","1.9.5","1","9","5",1009005
"502","webpack","webpack",2015-05-10,"v1.9.4","1.9.4","1","9","4",1009004
"503","webpack","webpack",2015-05-10,"v1.9.3","1.9.3","1","9","3",1009003
"504","webpack","webpack",2015-05-10,"v1.9.2","1.9.2","1","9","2",1009002
"505","webpack","webpack",2015-05-10,"v1.9.1","1.9.1","1","9","1",1009001
"506","webpack","webpack",2015-05-10,"v1.9.0","1.9.0","1","9","0",1009000
"507","webpack","webpack",2015-04-29,"v1.8.11","1.8.11","1","8","11",1008011
"508","webpack","webpack",2015-04-26,"v1.8.10","1.8.10","1","8","10",1008010
"509","webpack","webpack",2015-04-21,"v1.8.9","1.8.9","1","8","9",1008009
"510","webpack","webpack",2015-04-21,"v1.8.8","1.8.8","1","8","8",1008008
"511","webpack","webpack",2015-04-20,"v1.8.7","1.8.7","1","8","7",1008007
"512","webpack","webpack",2015-04-20,"v1.8.6","1.8.6","1","8","6",1008006
"513","webpack","webpack",2015-04-17,"v1.8.5","1.8.5","1","8","5",1008005
"514","webpack","webpack",2015-04-10,"v1.8.4","1.8.4","1","8","4",1008004
"515","webpack","webpack",2015-04-09,"v1.8.3","1.8.3","1","8","3",1008003
"516","webpack","webpack",2015-04-09,"v1.7.4","1.7.4","1","7","4",1007004
"517","webpack","webpack",2015-04-08,"v1.8.2","1.8.2","1","8","2",1008002
"518","webpack","webpack",2015-04-08,"v1.8.1","1.8.1","1","8","1",1008001
"519","webpack","webpack",2015-04-07,"v1.8.0","1.8.0","1","8","0",1008000
"520","webpack","webpack",2015-03-11,"v1.7.3","1.7.3","1","7","3",1007003
"521","webpack","webpack",2015-03-04,"v1.7.2","1.7.2","1","7","2",1007002
"522","webpack","webpack",2015-03-03,"v1.7.1","1.7.1","1","7","1",1007001
"523","webpack","webpack",2015-03-03,"v1.7.0","1.7.0","1","7","0",1007000
"524","webpack","webpack",2015-02-23,"v1.6.0","1.6.0","1","6","0",1006000
"525","webpack","webpack",2015-01-21,"v1.5.3","1.5.3","1","5","3",1005003
"526","webpack","webpack",2015-01-21,"v1.5.2","1.5.2","1","5","2",1005002
"527","webpack","webpack",2015-01-17,"v1.5.1","1.5.1","1","5","1",1005001
"528","webpack","webpack",2015-01-17,"v1.5.0","1.5.0","1","5","0",1005000
"529","webpack","webpack",2014-12-28,"v1.4.15","1.4.15","1","4","15",1004015
"530","webpack","webpack",2014-12-22,"v1.4.14","1.4.14","1","4","14",1004014
"531","webpack","webpack",2014-11-05,"v1.4.13","1.4.13","1","4","13",1004013
"532","webpack","webpack",2014-11-03,"v1.4.12","1.4.12","1","4","12",1004012
"533","webpack","webpack",2014-11-02,"v1.4.11","1.4.11","1","4","11",1004011
"534","webpack","webpack",2014-10-31,"v1.4.10","1.4.10","1","4","10",1004010
"535","webpack","webpack",2014-10-26,"v1.4.9","1.4.9","1","4","9",1004009
"536","webpack","webpack",2014-10-16,"v1.4.8","1.4.8","1","4","8",1004008
"537","webpack","webpack",2014-10-13,"v1.4.7","1.4.7","1","4","7",1004007
"538","webpack","webpack",2014-10-12,"v1.4.6","1.4.6","1","4","6",1004006
"539","webpack","webpack",2014-10-07,"v1.4.5","1.4.5","1","4","5",1004005
"540","webpack","webpack",2014-09-26,"v1.4.4","1.4.4","1","4","4",1004004
"541","webpack","webpack",2014-09-23,"v1.4.3","1.4.3","1","4","3",1004003
"542","webpack","webpack",2014-09-22,"v1.4.2","1.4.2","1","4","2",1004002
"543","webpack","webpack",2014-09-19,"v1.4.1-beta1","1.4.1","1","4","1",1004001
"544","webpack","webpack",2014-09-17,"v1.4.0-beta10","1.4.0","1","4","0",1004000
"545","webpack","webpack",2014-09-16,"v1.4.0-beta9","1.4.0","1","4","0",1004000
"546","webpack","webpack",2014-09-15,"v1.4.0-beta8","1.4.0","1","4","0",1004000
"547","webpack","webpack",2014-09-15,"v1.4.0-beta7","1.4.0","1","4","0",1004000
"548","webpack","webpack",2014-09-11,"v1.4.0-beta6","1.4.0","1","4","0",1004000
"549","webpack","webpack",2014-09-10,"v1.4.0-beta5","1.4.0","1","4","0",1004000
"550","webpack","webpack",2014-09-07,"v1.4.0-beta4","1.4.0","1","4","0",1004000
"551","webpack","webpack",2014-09-03,"v1.4.0-beta3","1.4.0","1","4","0",1004000
"552","webpack","webpack",2014-08-29,"v1.4.0-beta2","1.4.0","1","4","0",1004000
"553","webpack","webpack",2014-08-27,"v1.4.0-beta1","1.4.0","1","4","0",1004000
"554","webpack","webpack",2014-08-25,"v1.3.7","1.3.7","1","3","7",1003007
"555","webpack","webpack",2014-08-25,"v1.3.6","1.3.6","1","3","6",1003006
"556","webpack","webpack",2014-08-25,"v1.3.5","1.3.5","1","3","5",1003005
"557","webpack","webpack",2014-08-25,"v1.3.4","1.3.4","1","3","4",1003004
"558","webpack","webpack",2014-08-14,"v1.3.3-beta2","1.3.3","1","3","3",1003003
"559","webpack","webpack",2014-08-03,"v1.3.3-beta1","1.3.3","1","3","3",1003003
"560","webpack","webpack",2014-07-28,"v1.3.2-beta9","1.3.2","1","3","2",1003002
"561","webpack","webpack",2014-07-26,"v1.3.2-beta8","1.3.2","1","3","2",1003002
"562","webpack","webpack",2014-07-26,"v1.3.2-beta7","1.3.2","1","3","2",1003002
"563","webpack","webpack",2014-07-24,"v1.3.2-beta6","1.3.2","1","3","2",1003002
"564","webpack","webpack",2014-07-24,"v1.3.2-beta5","1.3.2","1","3","2",1003002
"565","webpack","webpack",2014-07-23,"v1.3.2-beta4","1.3.2","1","3","2",1003002
"566","webpack","webpack",2014-07-19,"v1.3.2-beta3","1.3.2","1","3","2",1003002
"567","webpack","webpack",2014-07-18,"v1.3.2-beta2","1.3.2","1","3","2",1003002
"568","webpack","webpack",2014-07-17,"v1.3.2-beta1","1.3.2","1","3","2",1003002
"569","webpack","webpack",2014-07-16,"v1.3.1-beta9","1.3.1","1","3","1",1003001
"570","webpack","webpack",2014-07-09,"v1.3.1-beta8","1.3.1","1","3","1",1003001
"571","webpack","webpack",2014-07-07,"v1.3.1-beta7","1.3.1","1","3","1",1003001
"572","webpack","webpack",2014-07-04,"v1.3.1-beta6","1.3.1","1","3","1",1003001
"573","webpack","webpack",2014-07-02,"v1.3.1-beta5","1.3.1","1","3","1",1003001
"574","webpack","webpack",2014-06-23,"v1.3.1-beta4","1.3.1","1","3","1",1003001
"575","webpack","webpack",2014-06-18,"v1.3.1-beta3","1.3.1","1","3","1",1003001
"576","webpack","webpack",2014-06-18,"v1.3.1-beta2","1.3.1","1","3","1",1003001
"577","webpack","webpack",2014-06-17,"v1.3.1-beta1","1.3.1","1","3","1",1003001
"578","webpack","webpack",2014-06-17,"v1.3.0-beta9","1.3.0","1","3","0",1003000
"579","webpack","webpack",2014-06-12,"v1.3.0-beta8","1.3.0","1","3","0",1003000
"580","webpack","webpack",2014-06-11,"v1.3.0-beta7","1.3.0","1","3","0",1003000
"581","webpack","webpack",2014-06-11,"v1.3.0-beta6","1.3.0","1","3","0",1003000
"582","webpack","webpack",2014-06-05,"v1.3.0-beta5","1.3.0","1","3","0",1003000
"583","webpack","webpack",2014-06-05,"v1.3.0-beta4","1.3.0","1","3","0",1003000
"584","webpack","webpack",2014-06-04,"v1.3.0-beta3","1.3.0","1","3","0",1003000
"585","webpack","webpack",2014-06-03,"v1.3.0-beta2","1.3.0","1","3","0",1003000
"586","webpack","webpack",2014-06-02,"v1.3.0-beta1","1.3.0","1","3","0",1003000
"587","webpack","webpack",2014-05-27,"v1.2.0-beta6","1.2.0","1","2","0",1002000
"588","webpack","webpack",2014-05-26,"v1.2.0-beta5","1.2.0","1","2","0",1002000
"589","webpack","webpack",2014-05-26,"v1.2.0-beta4","1.2.0","1","2","0",1002000
"590","webpack","webpack",2014-05-22,"v1.2.0-beta3","1.2.0","1","2","0",1002000
